     id                xc                yc                zc                ra                vx                vy                vz     ct
    459    1.66666667e-01   -3.79965431e-01   -4.13500163e-01    2.38095238e-02    8.43653300e-03    2.10903284e-02    2.30853266e-02     -1
    460    2.61904762e-01   -3.79965431e-01   -4.13500163e-01    2.38095238e-02    6.00696614e-03    4.70311454e-02    1.98234815e-02     -1
    461    3.09523810e-01   -3.79965431e-01   -4.13500163e-01    2.38095238e-02    2.69113677e-02    3.59687403e-02    2.94723543e-03     -1
    462    3.57142857e-01   -3.79965431e-01   -4.13500163e-01    2.38095238e-02    1.46472686e-02    3.05825418e-02    3.59287449e-02     -1
    463    4.04761905e-01   -3.79965431e-01   -4.13500163e-01    2.38095238e-02    1.41716853e-02    3.91883888e-02    3.15926246e-02     -1
    464    4.52380952e-01   -3.79965431e-01   -4.13500163e-01    2.38095238e-02    4.68850774e-02    1.62348700e-02    1.50075227e-02     -1
    465    5.00000000e-01   -3.79965431e-01   -4.13500163e-01    2.38095238e-02    1.03422445e-03    4.47047738e-02    2.66051353e-02     -1
    466   -4.76190476e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    2.35799289e-02    4.70470531e-02    8.40150423e-03     -1
    467   -4.28571429e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    3.20923898e-02    9.27347667e-04    4.62847105e-02     -1
    468   -3.80952381e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    4.85098463e-02    3.72226337e-02    1.86806242e-02     -1
    469   -3.33333333e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    3.07656948e-02    4.56591667e-02    3.97709526e-02     -1
    470   -2.85714286e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    3.85102139e-03    1.66613280e-03    3.68020981e-02     -1
    471   -2.38095238e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    2.36745029e-02    2.85775005e-02    2.27708384e-02     -1
    472   -1.90476190e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    2.66217384e-02    4.32247691e-02    3.35338018e-03     -1
    473   -1.42857143e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    1.25504832e-02    7.39645444e-03    4.25417690e-02     -1
    474   -9.52380952e-02   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    4.41431078e-02    4.28153188e-03    8.77663894e-03     -1
    475   -4.76190476e-02   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    9.15063052e-03    5.31575633e-03    3.48141275e-03     -1
    476   -5.55111512e-17   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    3.57557658e-02    2.88956853e-02    5.28465864e-04     -1
    477    4.76190476e-02   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    4.41572700e-02    1.09880751e-02    1.45581355e-03     -1
    478    9.52380952e-02   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    4.04419805e-02    9.49792141e-03    3.86784472e-02     -1
    479    1.42857143e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    9.12260469e-03    4.02636162e-02    3.43376139e-02     -1
    480    1.90476190e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    4.88935573e-02    4.41146376e-02    3.60037467e-02     -1
    481    2.38095238e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    3.56956554e-02    1.77891406e-02    1.45812472e-02     -1
    482    2.85714286e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    8.46649374e-03    4.44108789e-02    7.80601632e-03     -1
    483    3.33333333e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    1.18198739e-02    6.96136214e-03    1.52024708e-02     -1
    484    3.80952381e-01   -3.38726126e-01   -4.13500163e-01    2.38095238e-02    4.36164290e-03    1.10446995e-03    1.94840026e-02     -1
    485   -4.04761905e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    1.31382818e-02    1.02551005e-02    2.47997590e-02     -1
    486   -3.57142857e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    1.66196946e-02    4.60108663e-02    3.69544423e-03     -1
    487   -3.09523810e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    1.71481605e-02    4.01681363e-02    1.46835193e-02     -1
    488   -2.61904762e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    1.86039740e-02    3.06101168e-02    2.41814407e-02     -1
    489   -2.14285714e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    7.28242121e-03    3.97327215e-02    1.44450570e-02     -1
    490   -1.66666667e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    4.16200351e-02    3.86262788e-02    8.55969456e-03     -1
    491   -1.19047619e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    2.76237817e-02    2.43219341e-02    2.63488351e-02     -1
    492   -2.38095238e-02   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    4.22050290e-02    3.27884279e-02    2.07597141e-02     -1
    493    2.38095238e-02   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    1.10452529e-05    4.46083018e-02    2.77210762e-02     -1
    494    7.14285714e-02   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    1.52135160e-02    4.89699447e-02    2.88255461e-02     -1
    495    1.19047619e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    3.46975187e-02    1.21082265e-02    3.90806466e-02     -1
    496    1.66666667e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    9.49727763e-03    2.87279211e-02    3.50915129e-02     -1
    497    2.14285714e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    1.31927219e-02    4.58760815e-02    2.52596491e-02     -1
    498    3.09523810e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    2.78762412e-02    1.44800555e-02    5.86976586e-03     -1
    499    4.04761905e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    2.05768193e-03    2.17624768e-02    4.56024873e-02     -1
    500    4.52380952e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    1.65027389e-02    1.33825118e-02    3.42287661e-02     -1
    501    5.00000000e-01   -2.97486821e-01   -4.13500163e-01    2.38095238e-02    2.50624335e-02    4.10062936e-02    8.55070018e-03     -1
    502   -4.76190476e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    1.41126858e-03    3.32113225e-02    4.13391280e-02     -1
    503   -4.28571429e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    2.21709826e-02    3.32223678e-02    3.59474298e-02     -1
    504   -3.80952381e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    4.98920588e-02    4.84358838e-02    3.49173745e-02     -1
    505   -3.33333333e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    2.87176049e-02    3.31334024e-02    4.70256010e-02     -1
    506   -2.85714286e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    1.77982515e-02    4.26306801e-02    2.57535220e-02     -1
    507   -2.38095238e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    2.88976438e-03    5.82340195e-03    2.16296036e-02     -1
    508   -1.90476190e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    2.81494135e-02    3.36996432e-02    3.61096591e-02     -1
    509   -1.42857143e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    3.40191794e-02    3.57573251e-02    7.87213585e-03     -1
    510   -9.52380952e-02   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    2.96216667e-02    2.26006396e-03    2.12546477e-02     -1
    511   -4.76190476e-02   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    1.38504327e-02    2.73224974e-02    1.22609413e-02     -1
    512    4.76190476e-02   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    2.24011329e-02    2.87337660e-02    4.54722638e-02     -1
    513    9.52380952e-02   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    1.37402609e-02    9.04748613e-04    2.86946315e-02     -1
    514    1.42857143e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    4.96876908e-02    7.96807418e-04    2.71305153e-02     -1
    515    2.38095238e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    3.46050652e-02    2.95144124e-02    1.02639177e-02     -1
    516    2.85714286e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    3.16306661e-02    4.73126639e-02    2.89459778e-03     -1
    517    3.33333333e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    7.38418815e-03    2.02428270e-04    8.71799973e-03     -1
    518    3.80952381e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    2.90137917e-02    2.83518418e-02    4.24176429e-02     -1
    519    4.28571429e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    1.51234508e-02    1.23710211e-02    2.81749680e-02     -1
    520    4.76190476e-01   -2.56247516e-01   -4.13500163e-01    2.38095238e-02    2.29955867e-02    4.19926878e-02    3.04350319e-02     -1
    521   -4.52380952e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    4.42502344e-02    5.84312044e-03    7.75752932e-03     -1
    522   -2.61904762e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    6.51117561e-03    2.82442534e-02    3.64912953e-02     -1
    523   -2.14285714e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    1.98343936e-03    4.19845143e-02    3.73960440e-02     -1
    524   -1.66666667e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    3.06780709e-02    4.16722050e-02    3.81928514e-02     -1
    525   -1.19047619e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    7.80858614e-03    2.62772702e-02    1.77072637e-02     -1
    526   -7.14285714e-02   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    1.80725039e-02    7.90793633e-03    1.50199276e-02     -1
    527    2.38095238e-02   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    2.09671016e-02    1.52921245e-02    1.52223559e-02     -1
    528    1.19047619e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    2.96851014e-02    4.43059162e-02    4.35741977e-02     -1
    529    1.66666667e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    2.21027442e-02    9.42936703e-03    5.94521873e-03     -1
    530    2.14285714e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    2.77712173e-04    3.24249537e-02    4.79379065e-02     -1
    531    2.61904762e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    3.07127441e-02    2.66751881e-02    3.78102693e-03     -1
    532    3.09523810e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    3.84702734e-02    3.31863637e-02    3.20252803e-02     -1
    533    4.04761905e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    2.49615688e-02    3.51698030e-02    2.40097946e-02     -1
    534    4.52380952e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    1.23576127e-02    1.58478739e-02    1.56819996e-02     -1
    535    5.00000000e-01   -2.15008212e-01   -4.13500163e-01    2.38095238e-02    5.50464052e-04    2.36564600e-02    4.19592698e-02     -1
    536   -4.76190476e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    1.82577278e-02    4.17289639e-02    4.98672061e-02     -1
    537   -4.28571429e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    3.32776554e-02    1.26960656e-02    1.51593306e-02     -1
    538   -3.80952381e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    4.85000113e-02    4.23811669e-02    9.46524684e-03     -1
    539   -3.33333333e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    4.20742090e-02    1.44839112e-02    1.88946139e-02     -1
    540   -2.85714286e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    4.80194277e-02    1.47616234e-02    1.31956756e-03     -1
    541   -1.90476190e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    4.59573342e-02    4.54743674e-02    2.79947556e-02     -1
    542   -9.52380952e-02   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    4.97383611e-02    3.39446409e-02    1.11811193e-02     -1
    543   -4.76190476e-02   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    3.17636414e-02    8.90620959e-03    4.63509223e-02     -1
    544   -5.55111512e-17   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    5.77343595e-03    2.12638223e-02    1.21987962e-02     -1
    545    4.76190476e-02   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    2.14554356e-02    2.18142863e-02    3.58552562e-02     -1
    546    9.52380952e-02   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    1.34147053e-02    4.00720142e-02    2.75842202e-02     -1
    547    1.42857143e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    1.32819115e-02    2.33496696e-02    4.02802857e-02     -1
    548    3.33333333e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    2.84412421e-02    2.18496809e-02    3.26614526e-02     -1
    549    3.80952381e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    3.79064889e-02    1.39238899e-02    4.71453638e-02     -1
    550    4.28571429e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    6.80110278e-03    1.19433176e-02    1.19069871e-02     -1
    551    4.76190476e-01   -1.73768907e-01   -4.13500163e-01    2.38095238e-02    8.12067034e-03    7.90065178e-03    7.38135458e-03     -1
    552   -4.52380952e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    3.61154260e-02    7.63901289e-03    4.13259954e-02     -1
    553   -4.04761905e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    4.72965452e-02    3.94026543e-02    2.32205028e-04     -1
    554   -3.57142857e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    4.36474675e-02    4.51760903e-02    2.14960273e-02     -1
    555   -3.09523810e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    5.84626370e-03    1.66315258e-02    4.33103137e-02     -1
    556   -2.61904762e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    4.17015200e-02    3.00462312e-02    3.33823278e-02     -1
    557   -2.14285714e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    1.92857401e-02    4.33281426e-02    6.73199739e-03     -1
    558   -1.19047619e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    9.56602581e-03    2.17693847e-02    2.85816783e-02     -1
    559   -7.14285714e-02   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    4.22274785e-02    9.67587359e-03    4.25055682e-02     -1
    560   -2.38095238e-02   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    3.93728422e-02    1.64769764e-02    4.44888575e-03     -1
    561    2.38095238e-02   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    1.27982937e-03    2.45976467e-02    1.23495375e-02     -1
    562    7.14285714e-02   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    8.66118395e-03    1.07130726e-02    1.99885504e-02     -1
    563    1.19047619e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    4.99871794e-02    8.00961785e-03    9.39120471e-03     -1
    564    1.66666667e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    2.19384395e-04    1.65708535e-03    4.56729497e-03     -1
    565    2.14285714e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    2.17154117e-02    7.50334906e-03    2.11988208e-02     -1
    566    2.61904762e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    1.50257254e-02    4.92048690e-02    1.24505190e-03     -1
    567    3.09523810e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    4.84080532e-02    1.84906091e-02    4.45731945e-02     -1
    568    3.57142857e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    5.14005057e-03    2.80566349e-02    1.63425792e-02     -1
    569    4.04761905e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    3.37217289e-02    2.02841134e-02    2.60184528e-02     -1
    570    4.52380952e-01   -1.32529602e-01   -4.13500163e-01    2.38095238e-02    2.62272970e-02    9.65695559e-03    4.24954292e-02     -1
    571   -4.76190476e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    3.06761828e-02    1.09367850e-02    1.70930758e-02     -1
    572   -4.28571429e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    4.30257203e-02    1.95979689e-02    2.78061485e-02     -1
    573   -3.33333333e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    1.30142707e-02    1.95851483e-02    3.58157664e-02     -1
    574   -2.85714286e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    2.24054754e-02    1.98045327e-02    3.74728517e-02     -1
    575   -2.38095238e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    2.69727704e-02    4.15199444e-02    4.49762008e-02     -1
    576   -1.90476190e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    4.81715912e-02    6.54566980e-03    4.41810698e-02     -1
    577   -1.42857143e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    4.94166431e-02    4.95372298e-03    1.26716789e-02     -1
    578   -9.52380952e-02   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    4.39898376e-02    1.00937736e-02    4.07283138e-02     -1
    579   -4.76190476e-02   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    1.03324167e-02    4.38155024e-02    1.10124272e-02     -1
    580   -5.55111512e-17   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    3.63508695e-02    2.00427994e-02    2.06693828e-02     -1
    581    4.76190476e-02   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    2.88462987e-02    7.18982192e-04    3.16061677e-02     -1
    582    1.42857143e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    4.59393745e-02    4.37447025e-02    1.20413664e-03     -1
    583    1.90476190e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    2.37455230e-02    6.75897319e-03    2.07892849e-02     -1
    584    2.38095238e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    9.56128934e-03    2.91644486e-02    4.05938176e-02     -1
    585    2.85714286e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    4.70341411e-02    6.13721900e-03    3.21137621e-02     -1
    586    3.33333333e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    4.20103418e-02    4.30881016e-03    3.86594318e-02     -1
    587    3.80952381e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    3.61914116e-02    3.72545321e-03    4.36131548e-02     -1
    588    4.28571429e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    4.88630905e-02    4.77152908e-02    3.70692837e-03     -1
    589    4.76190476e-01   -9.12902967e-02   -4.13500163e-01    2.38095238e-02    3.95914043e-02    8.04770750e-03    4.75224308e-02     -1
    590   -4.52380952e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    6.03831490e-04    4.43985770e-02    1.75652302e-02     -1
    591   -4.04761905e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    2.12732143e-02    2.32448757e-02    1.82842124e-02     -1
    592   -2.61904762e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    2.87938200e-03    1.91842502e-02    1.20289149e-02     -1
    593   -2.14285714e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    4.08351864e-03    4.29297731e-02    1.87878881e-02     -1
    594   -1.66666667e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    2.48728036e-02    2.49106246e-03    4.79523367e-02     -1
    595   -7.14285714e-02   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    1.54666212e-02    4.95252035e-02    4.08955573e-03     -1
    596   -2.38095238e-02   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    4.75803833e-02    4.15355454e-02    8.39836589e-03     -1
    597    2.38095238e-02   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    3.62398151e-02    2.77269570e-02    1.21238191e-02     -1
    598    7.14285714e-02   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    2.98529699e-02    2.65900475e-02    9.83910989e-03     -1
    599    1.19047619e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    3.35598983e-02    1.61814518e-02    1.78868174e-02     -1
    600    1.66666667e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    3.10823291e-02    1.67852833e-02    1.22853944e-02     -1
    601    2.61904762e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    4.86475593e-02    3.80584976e-02    3.55302701e-02     -1
    602    4.04761905e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    1.69317717e-02    4.09378796e-02    4.71452021e-03     -1
    603    4.52380952e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    2.89606866e-02    4.50213982e-02    4.76442934e-02     -1
    604    5.00000000e-01   -5.00509918e-02   -4.13500163e-01    2.38095238e-02    4.77485747e-02    1.98942018e-02    1.35355815e-04     -1
    605   -4.76190476e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    4.57009114e-02    3.53608230e-02    4.96605594e-02     -1
    606   -4.28571429e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    4.97904671e-02    3.29412063e-02    4.11961047e-02     -1
    607   -3.80952381e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    8.18883300e-03    1.91810213e-02    1.89230617e-02     -1
    608   -3.33333333e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    2.03126521e-02    4.90339913e-02    4.55131092e-02     -1
    609   -2.85714286e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    3.01517620e-02    3.25938896e-02    1.16945610e-02     -1
    610   -2.38095238e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    4.80385794e-02    1.36762186e-02    2.84798443e-02     -1
    611   -1.90476190e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    1.03239738e-02    1.23237779e-02    1.65383419e-02     -1
    612   -1.42857143e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    4.58542439e-02    2.92555496e-02    7.47622145e-03     -1
    613   -4.76190476e-02   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    5.68764098e-04    8.21623621e-03    2.49761965e-03     -1
    614    4.76190476e-02   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    4.82130575e-02    5.96481089e-03    2.23918215e-02     -1
    615    9.52380952e-02   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    4.83484133e-02    1.66572228e-03    7.75264444e-03     -1
    616    1.42857143e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    4.80089726e-02    1.45618939e-03    4.06938507e-02     -1
    617    2.38095238e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    3.92050773e-02    9.64502239e-03    9.87487201e-03     -1
    618    2.85714286e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    8.12813898e-03    2.99576745e-02    8.90886328e-03     -1
    619    3.33333333e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    3.64124815e-03    1.01094365e-02    4.15027528e-02     -1
    620    3.80952381e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    1.53358091e-02    8.14801592e-03    5.17897147e-03     -1
    621    4.28571429e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    4.38156534e-02    1.84719897e-02    1.75027494e-02     -1
    622    4.76190476e-01   -8.81168685e-03   -4.13500163e-01    2.38095238e-02    1.03539953e-02    1.43262336e-02    4.67582991e-02     -1
    623   -4.52380952e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    1.78302167e-02    1.48949977e-02    4.97453525e-03     -1
    624   -4.04761905e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    2.03278364e-02    1.31080552e-02    1.09393461e-02     -1
    625   -3.57142857e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    4.27196578e-02    1.14564685e-02    1.26050684e-02     -1
    626   -3.09523810e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    4.72302246e-04    9.46544109e-03    1.40612578e-02     -1
    627   -2.61904762e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    4.11661529e-02    4.86705184e-02    2.37062802e-02     -1
    628   -2.14285714e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    1.04102492e-03    6.79865741e-03    3.66395472e-03     -1
    629   -1.66666667e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    9.94988820e-03    1.04399056e-02    1.37733912e-02     -1
    630   -1.19047619e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    1.45264103e-03    2.57757147e-02    2.19214072e-02     -1
    631   -7.14285714e-02    3.24276181e-02   -4.13500163e-01    2.38095238e-02    6.63161250e-03    1.95913681e-02    4.03933969e-02     -1
    632   -2.38095238e-02    3.24276181e-02   -4.13500163e-01    2.38095238e-02    2.41343619e-02    2.99453633e-02    4.71963054e-03     -1
    633    2.38095238e-02    3.24276181e-02   -4.13500163e-01    2.38095238e-02    2.08926610e-02    4.77755801e-02    1.96146283e-02     -1
    634    7.14285714e-02    3.24276181e-02   -4.13500163e-01    2.38095238e-02    2.58671962e-02    1.81034164e-02    3.27226835e-02     -1
    635    1.19047619e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    3.68065424e-02    1.08230742e-02    4.41791519e-02     -1
    636    1.66666667e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    4.94116108e-02    1.12953765e-02    3.64459299e-03     -1
    637    2.14285714e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    1.34728686e-02    2.46152938e-03    2.31511139e-03     -1
    638    2.61904762e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    3.71791488e-02    3.50255431e-03    9.11376880e-03     -1
    639    3.09523810e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    4.08431035e-02    1.34524425e-02    1.95536743e-02     -1
    640    4.04761905e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    4.61649478e-03    1.49050836e-02    4.53293890e-02     -1
    641    4.52380952e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    2.65379020e-02    2.15366961e-02    1.49207571e-02     -1
    642    5.00000000e-01    3.24276181e-02   -4.13500163e-01    2.38095238e-02    1.69312989e-02    4.56710580e-02    4.48661204e-02     -1
    643   -4.76190476e-01    7.36669230e-02   -4.13500163e-01    2.38095238e-02    2.16509294e-02    1.65637190e-02    4.26417005e-02     -1
    644   -4.28571429e-01    7.36669230e-02   -4.13500163e-01    2.38095238e-02    4.12655577e-02    4.24309152e-02    1.07451168e-02     -1
    645   -3.80952381e-01    7.36669230e-02   -4.13500163e-01    2.38095238e-02    2.39882412e-02    2.92374575e-02    2.15681911e-02     -1
    646   -3.33333333e-01    7.36669230e-02   -4.13500163e-01    2.38095238e-02    1.81673931e-02    2.86490683e-02    3.28635675e-02     -1
    647   -2.85714286e-01    7.36669230e-02   -4.13500163e-01    2.38095238e-02    2.18119860e-02    4.21219370e-02    3.53250969e-02     -1
    648   -2.38095238e-01    7.36669230e-02   -4.13500163e-01    2.38095238e-02    2.41270974e-02    2.93010858e-02    3.88276512e-02     -1
    649   -9.52380952e-02    7.36669230e-02   -4.13500163e-01    2.38095238e-02    3.32408663e-02    2.01441893e-02    2.28009373e-03     -1
    650   -4.76190476e-02    7.36669230e-02   -4.13500163e-01    2.38095238e-02    2.79454058e-03    2.47606841e-02    1.71851773e-02     -1
    651   -5.55111512e-17    7.36669230e-02   -4.13500163e-01    2.38095238e-02    4.81239296e-02    1.29858602e-03    3.87218734e-02     -1
    652    4.76190476e-02    7.36669230e-02   -4.13500163e-01    2.38095238e-02    1.30446867e-02    1.82298849e-02    3.43929314e-02     -1
    653    9.52380952e-02    7.36669230e-02   -4.13500163e-01    2.38095238e-02    7.91080706e-03    3.98808143e-02    9.56650312e-04     -1
