     id                xc                yc                zc                ra                vx                vy                vz     ct
     15    8.85528274e-01   -8.70160468e-01    5.00000000e-02    5.00000000e-02    1.13052619e-02    2.37418081e-02    0.00000000e+00     -4
     16   -3.30377066e-01   -1.06363426e+00    5.00000000e-02    5.00000000e-02   -6.34019684e-03   -6.41271245e-03    0.00000000e+00     -4
     17   -4.92165017e-01   -1.64751398e-01    5.00000000e-02    5.00000000e-02    2.77085102e-04   -2.09421041e-02    0.00000000e+00     -3
     18   -1.09073601e-01   -7.69665473e-02    5.00000000e-02    5.00000000e-02   -6.21757960e-03    1.33532164e-02    0.00000000e+00     -3
     19   -1.41062138e+00    1.19868446e-01    5.00000000e-02    5.00000000e-02    5.50698702e-03   -2.41005294e-02    0.00000000e+00     -2
     20   -1.46169431e+00   -1.92535233e-01    5.00000000e-02    5.00000000e-02   -1.42437821e-02   -5.68312814e-04    0.00000000e+00     -3
     21   -1.20562169e+00    1.50952660e+00    5.00000000e-02    5.00000000e-02   -1.26677924e-02    9.45048054e-03    0.00000000e+00     -1
     22    1.80480536e-01   -2.57304812e-01    5.00000000e-02    5.00000000e-02   -1.99903520e-02    7.38335500e-03    0.00000000e+00     -3
     23    1.04415423e+00   -5.33991190e-01    5.00000000e-02    5.00000000e-02    6.12516307e-03    3.71023198e-05    0.00000000e+00     -4
     24    1.58623784e+00   -8.86222836e-01    5.00000000e-02    5.00000000e-02    1.86243899e-02    8.57852759e-03    0.00000000e+00     -4
     25   -3.90305603e-01   -5.05927178e-01    5.00000000e-02    5.00000000e-02    1.26364235e-02    1.58922855e-02    0.00000000e+00     -4
     26   -1.18919399e+00    1.10062080e+00    5.00000000e-02    5.00000000e-02    4.24550193e-03   -5.92985560e-03    0.00000000e+00     -1
     27   -9.75840708e-01   -9.99815368e-01    5.00000000e-02    5.00000000e-02   -5.03038500e-03    6.36952188e-03    0.00000000e+00     -4
     28    3.66453307e-01   -8.37535020e-01    5.00000000e-02    5.00000000e-02   -1.91987910e-02   -1.45001316e-02    0.00000000e+00     -4
     29   -1.09647320e+00    1.27682233e+00    5.00000000e-02    5.00000000e-02    2.09534250e-02    2.49599969e-02    0.00000000e+00     -1
     30   -7.92971991e-01    9.76061524e-01    5.00000000e-02    5.00000000e-02    1.62749067e-02   -3.62387564e-03    0.00000000e+00     -1
     31   -1.44462881e+00    8.09402558e-01    5.00000000e-02    5.00000000e-02   -3.83890941e-03    6.27130481e-03    0.00000000e+00     -1
     32    8.48382620e-01    7.04396961e-01    5.00000000e-02    5.00000000e-02   -2.48272203e-02   -1.35737398e-03    0.00000000e+00     -1
     33    1.11167870e+00    2.65488894e-01    5.00000000e-02    5.00000000e-02    5.06146994e-03   -1.66062341e-02    0.00000000e+00     -2
     34    4.10223300e-01   -4.38639692e-01    5.00000000e-02    5.00000000e-02   -4.19112331e-03    5.05977011e-03    0.00000000e+00     -4
     35    1.03045487e-01   -8.23323393e-01    5.00000000e-02    5.00000000e-02    1.55596385e-02    2.40235660e-02    0.00000000e+00     -4
     36    6.72639197e-01    1.26358415e+00    5.00000000e-02    5.00000000e-02   -1.81088277e-02    1.56969274e-02    0.00000000e+00     -1
     37    1.11673027e-01   -1.38836864e+00    5.00000000e-02    5.00000000e-02   -6.48174204e-03    1.59536550e-02    0.00000000e+00     -4
     38    9.39478309e-01    2.67044220e-01    5.00000000e-02    5.00000000e-02   -2.77504021e-03   -9.82123156e-03    0.00000000e+00     -2
     39   -1.66544671e-01    1.87860928e-01    5.00000000e-02    5.00000000e-02    1.38213945e-02   -1.79164090e-02    0.00000000e+00     -2
     40   -3.91496679e-01   -6.54865972e-01    5.00000000e-02    5.00000000e-02   -9.52264317e-03    1.20784325e-03    0.00000000e+00     -4
     41    5.51911146e-01   -1.06737797e+00    5.00000000e-02    5.00000000e-02   -1.73824177e-02    4.13109589e-03    0.00000000e+00     -4
     42   -1.32844670e+00   -1.23256438e+00    5.00000000e-02    5.00000000e-02   -6.22327969e-03   -2.45153161e-02    0.00000000e+00     -4
     43    4.27451275e-02    9.44192493e-01    5.00000000e-02    5.00000000e-02    1.61816113e-02    2.22992001e-04    0.00000000e+00     -1
     44    1.24725449e+00   -1.40158322e-01    5.00000000e-02    5.00000000e-02   -2.30321170e-02    1.63282842e-02    0.00000000e+00     -3
     45    3.92988735e-01    6.68288403e-01    5.00000000e-02    5.00000000e-02    6.00763274e-03   -1.73330339e-02    0.00000000e+00     -1
     46   -1.02765058e+00    1.36442991e+00    5.00000000e-02    5.00000000e-02    5.06470561e-03    1.01406119e-02    0.00000000e+00     -1
     47    1.26927519e+00   -5.74300755e-01    5.00000000e-02    5.00000000e-02   -2.09765237e-02    6.50390754e-03    0.00000000e+00     -4
     48   -8.09875489e-01   -2.53422845e-01    5.00000000e-02    5.00000000e-02   -9.87248082e-03    3.65785036e-03    0.00000000e+00     -3
     49    2.43897661e-01    1.05451465e+00    5.00000000e-02    5.00000000e-02    2.34110047e-02    2.22179730e-02    0.00000000e+00     -1
     50   -4.99985603e-01    5.15450957e-01    5.00000000e-02    5.00000000e-02    2.27026570e-02   -2.19307110e-03    0.00000000e+00     -1
     51    8.88593170e-01    1.14275952e+00    5.00000000e-02    5.00000000e-02    2.30299209e-02   -9.33435624e-03    0.00000000e+00     -1
     52    1.59985945e+00    5.35847654e-01    5.00000000e-02    5.00000000e-02   -1.80060721e-02   -6.18537412e-03    0.00000000e+00     -1
     53    8.32099884e-01    3.92848186e-01    5.00000000e-02    5.00000000e-02    1.48159197e-03    2.45747030e-03    0.00000000e+00     -2
     54   -1.18103696e+00    1.40444931e+00    5.00000000e-02    5.00000000e-02   -1.24019178e-02   -1.20289289e-02    0.00000000e+00     -1
     55   -5.36220259e-01   -1.51176177e+00    5.00000000e-02    5.00000000e-02    1.94749786e-02   -2.58100963e-03    0.00000000e+00     -4
     56   -9.85440139e-01    2.53904251e-01    5.00000000e-02    5.00000000e-02   -2.39231593e-02   -4.55595470e-03    0.00000000e+00     -2
     57    1.56722210e+00    8.58457522e-01    5.00000000e-02    5.00000000e-02   -7.33798171e-03   -3.53268004e-03    0.00000000e+00     -1
     58   -6.16660785e-01   -5.32763502e-01    5.00000000e-02    5.00000000e-02    1.92742489e-02   -1.54688122e-02    0.00000000e+00     -4
     59    1.10746686e+00   -1.32806762e+00    5.00000000e-02    5.00000000e-02    1.96831592e-04    1.26215631e-02    0.00000000e+00     -4
     60    4.60208611e-01    1.10732632e+00    5.00000000e-02    5.00000000e-02   -1.85638111e-02   -1.55977345e-03    0.00000000e+00     -1
     61    5.06737978e-01   -3.07691506e-01    5.00000000e-02    5.00000000e-02   -2.41023032e-02   -7.86315938e-03    0.00000000e+00     -3
     62   -2.66950168e-02    3.27509596e-01    5.00000000e-02    5.00000000e-02   -1.17382088e-02   -1.59154086e-02    0.00000000e+00     -2
     63   -6.82327559e-01    5.87864844e-01    5.00000000e-02    5.00000000e-02    4.52863666e-03   -2.40121306e-03    0.00000000e+00     -1
     64    1.42020192e+00   -7.15105457e-01    5.00000000e-02    5.00000000e-02    1.90661069e-02    5.50204754e-03    0.00000000e+00     -4
     65   -5.24526487e-01    9.62127064e-01    5.00000000e-02    5.00000000e-02    5.64452549e-03   -9.76993304e-03    0.00000000e+00     -1
     66   -1.31424055e-01   -1.31674645e+00    5.00000000e-02    5.00000000e-02    2.24208265e-02   -1.41379743e-02    0.00000000e+00     -4
     67    1.42620304e+00    1.20190762e+00    5.00000000e-02    5.00000000e-02    9.74998732e-03    8.24388505e-03    0.00000000e+00     -1
     68   -6.49094462e-01   -9.10067103e-01    5.00000000e-02    5.00000000e-02   -9.13314161e-04    1.58975390e-02    0.00000000e+00     -4
     69    7.90302528e-01    9.24210521e-01    5.00000000e-02    5.00000000e-02    2.49821303e-02   -1.37382242e-03    0.00000000e+00     -1
     70    2.88689087e-01   -1.49202503e+00    5.00000000e-02    5.00000000e-02    2.12249645e-02   -9.48641388e-03    0.00000000e+00     -4
     71    9.78628571e-01    1.08891004e-01    5.00000000e-02    5.00000000e-02    2.10156337e-02    1.42567521e-02    0.00000000e+00     -2
     72    7.07127617e-01    2.32411339e-01    5.00000000e-02    5.00000000e-02   -1.89389743e-02   -1.57240474e-02    0.00000000e+00     -2
     73   -9.28840804e-01   -1.51814810e+00    5.00000000e-02    5.00000000e-02    7.22245180e-03    2.36997625e-02    0.00000000e+00     -4
     74   -1.53197463e+00    5.71903982e-02    5.00000000e-02    5.00000000e-02    2.33725797e-02    1.16738015e-02    0.00000000e+00     -2
     75   -1.62607005e-01   -5.81069090e-01    5.00000000e-02    5.00000000e-02    2.57134045e-03   -1.96384151e-02    0.00000000e+00     -4
     76    1.63422129e-01   -9.72304478e-01    5.00000000e-02    5.00000000e-02    3.98776244e-03   -1.35051486e-02    0.00000000e+00     -4
     77    1.36145242e-02   -1.14788879e+00    5.00000000e-02    5.00000000e-02    2.00843754e-03    8.76565966e-03    0.00000000e+00     -4
     78    2.61339999e-01   -1.01933183e+00    5.00000000e-02    5.00000000e-02   -2.15888218e-02   -1.46481238e-02    0.00000000e+00     -4
     79    6.80552317e-01    9.32499195e-01    5.00000000e-02    5.00000000e-02   -1.59483614e-02   -1.40808120e-02    0.00000000e+00     -1
     80    2.33310558e-02   -6.88460326e-01    5.00000000e-02    5.00000000e-02    1.04788273e-03    1.51364074e-02    0.00000000e+00     -4
     81   -3.70904036e-02    9.13564273e-02    5.00000000e-02    5.00000000e-02    1.81020886e-03    1.73482397e-02    0.00000000e+00     -2
     82   -1.31958085e+00    1.40030259e+00    5.00000000e-02    5.00000000e-02    2.27098245e-02   -1.83125295e-02    0.00000000e+00     -1
     83    1.08645564e-01    4.43841284e-01    5.00000000e-02    5.00000000e-02   -6.81767807e-03    1.39992578e-02    0.00000000e+00     -1
     84    1.33038907e+00   -4.34250840e-01    5.00000000e-02    5.00000000e-02   -1.34506623e-02    2.28777082e-03    0.00000000e+00     -4
     85   -6.42526982e-01   -8.27093348e-03    5.00000000e-02    5.00000000e-02    1.26396470e-02   -1.05589334e-02    0.00000000e+00     -3
     86    1.38824228e+00   -1.56197467e+00    5.00000000e-02    5.00000000e-02    3.60254629e-04   -1.01630468e-02    0.00000000e+00     -4
     87    1.50292976e+00   -1.28170492e+00    5.00000000e-02    5.00000000e-02    8.28599779e-04    6.78356948e-03    0.00000000e+00     -4
     88   -1.46667024e-01    1.01321710e+00    5.00000000e-02    5.00000000e-02    1.11651188e-02    1.35413416e-02    0.00000000e+00     -1
     89   -4.41591115e-01    2.81331089e-01    5.00000000e-02    5.00000000e-02   -9.76107148e-03    2.25781202e-02    0.00000000e+00     -2
     90   -5.02448488e-01   -1.14563862e+00    5.00000000e-02    5.00000000e-02    1.77688797e-02    4.86431410e-03    0.00000000e+00     -4
     91   -8.97042542e-01    6.12054695e-01    5.00000000e-02    5.00000000e-02    6.51643274e-04    2.11126923e-02    0.00000000e+00     -1
     92   -1.56656576e+00    8.49374790e-01    5.00000000e-02    5.00000000e-02   -1.39267918e-02    9.11128044e-04    0.00000000e+00     -1
     93   -8.53289340e-01   -6.42337502e-01    5.00000000e-02    5.00000000e-02   -2.39758642e-03    1.53237312e-02    0.00000000e+00     -4
     94   -4.76130032e-01    1.16105756e+00    5.00000000e-02    5.00000000e-02   -1.17387626e-02    8.97304145e-03    0.00000000e+00     -1
     95    1.56328680e+00    9.77202944e-01    5.00000000e-02    5.00000000e-02   -2.48561696e-03   -5.33540576e-03    0.00000000e+00     -1
     96    8.16211940e-01   -4.78304320e-01    5.00000000e-02    5.00000000e-02   -7.75728558e-03   -3.74108355e-04    0.00000000e+00     -4
     97   -9.59257979e-01   -1.28623655e+00    5.00000000e-02    5.00000000e-02   -2.05097943e-02    1.44659085e-02    0.00000000e+00     -4
     98    3.29078335e-01   -2.56300522e-01    5.00000000e-02    5.00000000e-02    1.05786008e-02   -1.57332146e-02    0.00000000e+00     -3
     99    1.38571578e+00    3.62512572e-01    5.00000000e-02    5.00000000e-02    1.01779135e-02    2.06277355e-02    0.00000000e+00     -2
    100   -1.10205907e+00   -1.06757356e+00    5.00000000e-02    5.00000000e-02    1.09514666e-02    9.82347042e-03    0.00000000e+00     -4
    101    2.91992045e-01    1.29560341e+00    5.00000000e-02    5.00000000e-02    4.55313967e-03    1.05125993e-02    0.00000000e+00     -1
    102   -1.46767855e+00    2.55278840e-01    5.00000000e-02    5.00000000e-02   -1.98228065e-02    2.15152269e-02    0.00000000e+00     -2
    103    1.26229684e+00   -2.46968415e-01    5.00000000e-02    5.00000000e-02    7.43150203e-03    6.31324237e-04    0.00000000e+00     -3
    104   -1.38068439e+00    5.88114987e-01    5.00000000e-02    5.00000000e-02   -1.92268268e-02   -5.23210251e-03    0.00000000e+00     -1
    105    7.31995658e-01   -7.87610127e-01    5.00000000e-02    5.00000000e-02   -8.58029345e-03    2.28715052e-02    0.00000000e+00     -4
    106   -1.67123430e-02    4.52170726e-01    5.00000000e-02    5.00000000e-02   -1.93481677e-02   -6.98336581e-03    0.00000000e+00     -1
    107    5.52626156e-02    1.32479803e+00    5.00000000e-02    5.00000000e-02   -2.13294956e-02    1.59437726e-02    0.00000000e+00     -1
    108    5.26313219e-01   -1.25274534e+00    5.00000000e-02    5.00000000e-02    1.45637185e-03    9.41458595e-03    0.00000000e+00     -4
    109   -1.46746040e+00   -1.34057771e+00    5.00000000e-02    5.00000000e-02   -5.16461086e-03    1.14849754e-02    0.00000000e+00     -4
    110    5.42427441e-01    9.54354031e-01    5.00000000e-02    5.00000000e-02   -1.20741670e-03   -2.23946265e-02    0.00000000e+00     -1
    111    9.73586550e-01   -3.25576902e-01    5.00000000e-02    5.00000000e-02   -2.45231213e-02   -2.30219715e-02    0.00000000e+00     -3
    112   -1.20776250e+00   -6.43125793e-01    5.00000000e-02    5.00000000e-02   -5.00533731e-03   -4.86500480e-04    0.00000000e+00     -4
    113   -5.95543557e-01   -6.89976504e-01    5.00000000e-02    5.00000000e-02   -2.46230221e-02   -7.11037849e-03    0.00000000e+00     -4
    114   -1.22861876e+00   -1.17514211e+00    5.00000000e-02    5.00000000e-02   -2.38867344e-02    8.09477634e-03    0.00000000e+00     -4
    115   -2.46577235e-01   -6.57386131e-01    5.00000000e-02    5.00000000e-02   -1.34835667e-02   -6.21818496e-03    0.00000000e+00     -4
    116    4.06516636e-01   -1.14037631e-01    5.00000000e-02    5.00000000e-02   -1.97332096e-02   -2.40795824e-02    0.00000000e+00     -3
    117    1.29142862e+00    6.64096528e-01    5.00000000e-02    5.00000000e-02    9.39584632e-03   -1.58309085e-02    0.00000000e+00     -1
    118    1.48869276e+00    1.56040841e+00    5.00000000e-02    5.00000000e-02   -1.87132643e-02   -1.06674591e-02    0.00000000e+00     -1
    119   -4.09046244e-01    8.86146584e-01    5.00000000e-02    5.00000000e-02    1.69760303e-02    1.42230183e-02    0.00000000e+00     -1
    120    1.51132383e+00    7.35889533e-01    5.00000000e-02    5.00000000e-02    2.00258502e-02    1.26115395e-02    0.00000000e+00     -1
    121    6.55569157e-01    4.29389513e-01    5.00000000e-02    5.00000000e-02   -9.84028180e-04    2.14375528e-02    0.00000000e+00     -1
    122    6.74073928e-01   -1.19100808e+00    5.00000000e-02    5.00000000e-02   -9.78063212e-03    4.60866076e-03    0.00000000e+00     -4
    123   -2.88885870e-01   -5.19409437e-01    5.00000000e-02    5.00000000e-02    5.52907832e-03   -2.27392642e-02    0.00000000e+00     -4
    124   -9.08082646e-01   -3.69047562e-01    5.00000000e-02    5.00000000e-02   -1.32904997e-02    5.20367560e-04    0.00000000e+00     -3
    125   -7.04653447e-01   -1.48468698e+00    5.00000000e-02    5.00000000e-02    9.70768804e-03    1.87777963e-02    0.00000000e+00     -4
    126   -2.42818432e-01   -1.39438028e+00    5.00000000e-02    5.00000000e-02    1.73922311e-02    2.32386583e-02    0.00000000e+00     -4
    127   -5.75076975e-02   -1.03567990e+00    5.00000000e-02    5.00000000e-02    8.48192637e-03    7.83347333e-03    0.00000000e+00     -4
    128    6.88535228e-01   -4.24583780e-01    5.00000000e-02    5.00000000e-02   -5.51891414e-03    1.02501060e-02    0.00000000e+00     -4
    129   -1.59934949e+00   -1.20035064e+00    5.00000000e-02    5.00000000e-02    1.25108418e-02   -3.09074841e-03    0.00000000e+00     -4
    130    1.53220282e+00   -6.44154319e-01    5.00000000e-02    5.00000000e-02    1.03579276e-02    9.16872063e-03    0.00000000e+00     -4
    131    1.41231539e+00   -9.75879827e-01    5.00000000e-02    5.00000000e-02   -1.53109118e-02    9.89562722e-03    0.00000000e+00     -4
    132   -8.64585335e-01   -7.57346336e-01    5.00000000e-02    5.00000000e-02    2.38854171e-02    2.28741516e-02    0.00000000e+00     -4
    133    1.45029642e+00   -3.78872734e-01    5.00000000e-02    5.00000000e-02   -2.46631165e-02    2.89761502e-03    0.00000000e+00     -3
    134    5.64403831e-01   -2.07211282e-01    5.00000000e-02    5.00000000e-02   -1.42689117e-02    1.73013188e-02    0.00000000e+00     -3
    135    2.62205873e-01   -8.37609627e-02    5.00000000e-02    5.00000000e-02    3.05968170e-03    1.81723208e-02    0.00000000e+00     -3
    136    5.95468986e-01   -6.81787346e-01    5.00000000e-02    5.00000000e-02    1.81824850e-02   -2.31420855e-02    0.00000000e+00     -4
    137   -1.08047528e+00   -1.20233891e+00    5.00000000e-02    5.00000000e-02   -2.42014165e-02    1.65713821e-02    0.00000000e+00     -4
    138   -9.24770483e-01    1.10632284e+00    5.00000000e-02    5.00000000e-02    1.36388100e-02   -2.30246175e-02    0.00000000e+00     -1
    139   -1.48446250e+00    1.30854966e+00    5.00000000e-02    5.00000000e-02   -1.15337633e-02    1.93315055e-02    0.00000000e+00     -1
    140   -4.00967228e-01    1.57948320e+00    5.00000000e-02    5.00000000e-02    2.14297307e-02   -6.24046148e-03    0.00000000e+00     -1
    141    1.39306331e+00   -5.50670813e-01    5.00000000e-02    5.00000000e-02    2.16571536e-02    1.31580923e-02    0.00000000e+00     -4
    142   -1.32629382e+00    3.49402306e-01    5.00000000e-02    5.00000000e-02    1.14852087e-02   -1.64809073e-02    0.00000000e+00     -2
    143   -1.54673399e+00    1.43673471e+00    5.00000000e-02    5.00000000e-02    1.78232956e-02    1.56314648e-02    0.00000000e+00     -1
    144    1.53835201e+00   -1.42782747e+00    5.00000000e-02    5.00000000e-02    2.37490386e-02   -2.15112207e-02    0.00000000e+00     -4
    145    1.02626131e+00    9.98920458e-01    5.00000000e-02    5.00000000e-02   -1.09607595e-02    4.24694211e-03    0.00000000e+00     -1
    146    3.66824996e-01   -1.35572260e+00    5.00000000e-02    5.00000000e-02    2.11839134e-04   -2.47534349e-02    0.00000000e+00     -4
    147    1.06288689e+00    1.56743546e+00    5.00000000e-02    5.00000000e-02    2.20131794e-02    2.11483326e-02    0.00000000e+00     -1
    148    1.66310620e-01    3.05004797e-01    5.00000000e-02    5.00000000e-02   -2.14634255e-02   -1.47748890e-02    0.00000000e+00     -2
    149    9.61394122e-01    4.40016798e-01    5.00000000e-02    5.00000000e-02   -6.25579631e-03    4.32424232e-03    0.00000000e+00     -1
    150    1.18683266e+00   -3.22834744e-01    5.00000000e-02    5.00000000e-02   -1.43957506e-02   -6.29525435e-03    0.00000000e+00     -3
    151    6.04133449e-01    1.10356351e+00    5.00000000e-02    5.00000000e-02   -3.78991303e-04    1.67343589e-02    0.00000000e+00     -1
    152   -2.15411965e-01    6.70203410e-02    5.00000000e-02    5.00000000e-02    1.28826915e-02   -1.91871072e-02    0.00000000e+00     -2
    153    3.90915453e-01   -5.73567760e-01    5.00000000e-02    5.00000000e-02    6.44104915e-03    9.78220745e-03    0.00000000e+00     -4
    154   -1.73112726e-01   -9.32333040e-01    5.00000000e-02    5.00000000e-02    2.13497068e-02    5.38800337e-03    0.00000000e+00     -4
    155   -7.76165525e-01    1.54193594e+00    5.00000000e-02    5.00000000e-02   -1.68336623e-02   -1.61671725e-02    0.00000000e+00     -1
    156    8.72042326e-01   -6.75395929e-02    5.00000000e-02    5.00000000e-02   -1.34163786e-02    1.95023030e-02    0.00000000e+00     -3
    157   -2.68072484e-01   -1.59121916e+00    5.00000000e-02    5.00000000e-02   -6.12325348e-03    1.73803803e-02    0.00000000e+00     -4
    158    1.27089573e+00    1.31025847e+00    5.00000000e-02    5.00000000e-02    1.29312494e-02   -1.90949151e-02    0.00000000e+00     -1
    159    5.93981190e-01   -5.02216996e-01    5.00000000e-02    5.00000000e-02    1.12930883e-02    7.99223344e-03    0.00000000e+00     -4
    160    1.56168000e+00    1.33533742e+00    5.00000000e-02    5.00000000e-02    1.92186648e-02   -5.19065905e-03    0.00000000e+00     -1
    161   -1.22865368e+00    8.33722321e-01    5.00000000e-02    5.00000000e-02   -1.06883561e-02    1.31641118e-02    0.00000000e+00     -1
    162    5.24056988e-01    1.03273832e-01    5.00000000e-02    5.00000000e-02    5.54449215e-03    6.86460618e-03    0.00000000e+00     -2
    163   -6.61809195e-01    1.07913322e-01    5.00000000e-02    5.00000000e-02   -1.18372485e-02    1.68180889e-02    0.00000000e+00     -2
    164   -1.58247746e+00    7.46026368e-01    5.00000000e-02    5.00000000e-02   -1.88171764e-02   -2.49266414e-02    0.00000000e+00     -1
    165    1.04666118e+00    1.27559068e+00    5.00000000e-02    5.00000000e-02   -1.74393029e-02   -1.29160361e-02    0.00000000e+00     -1
    166    1.20664227e+00    4.06423696e-02    5.00000000e-02    5.00000000e-02    2.00761973e-02   -8.13005077e-03    0.00000000e+00     -2
    167   -1.32492093e+00   -9.11988136e-01    5.00000000e-02    5.00000000e-02    4.26057360e-03    6.18293067e-05    0.00000000e+00     -4
    168    6.35927385e-01    8.15285338e-01    5.00000000e-02    5.00000000e-02    1.26659457e-02   -2.40984151e-02    0.00000000e+00     -1
    169    5.07985784e-01   -1.52477602e+00    5.00000000e-02    5.00000000e-02   -6.04033715e-04   -2.04017938e-02    0.00000000e+00     -4
    170   -3.63067474e-01    6.13944968e-01    5.00000000e-02    5.00000000e-02    2.09522872e-02    1.71535873e-02    0.00000000e+00     -1
    171   -2.18411253e-01    4.10306215e-01    5.00000000e-02    5.00000000e-02    1.10073727e-02    1.48723192e-03    0.00000000e+00     -1
    172   -6.24192303e-01    8.61265500e-01    5.00000000e-02    5.00000000e-02   -7.57192368e-03   -2.02715274e-02    0.00000000e+00     -1
    173    2.03408749e-01    8.77138091e-01    5.00000000e-02    5.00000000e-02   -1.59734170e-02   -7.03414375e-03    0.00000000e+00     -1
    174   -8.64620113e-01   -7.42346593e-02    5.00000000e-02    5.00000000e-02   -5.04480477e-04   -1.34210832e-02    0.00000000e+00     -3
    175   -8.21666228e-01    1.37130727e+00    5.00000000e-02    5.00000000e-02   -1.25194982e-02   -1.81886962e-03    0.00000000e+00     -1
    176    1.00552310e+00   -4.31738710e-01    5.00000000e-02    5.00000000e-02    5.20710984e-03   -1.07936302e-02    0.00000000e+00     -4
    177   -8.56438757e-01    5.03352679e-01    5.00000000e-02    5.00000000e-02    1.07936940e-02   -6.12774176e-03    0.00000000e+00     -1
    178   -4.79380854e-02    8.38744086e-01    5.00000000e-02    5.00000000e-02    9.11925353e-03   -1.94665474e-02    0.00000000e+00     -1
    179    8.32385468e-01    5.57549719e-01    5.00000000e-02    5.00000000e-02    1.57903924e-02    1.19518053e-02    0.00000000e+00     -1
    180    8.76153248e-01    7.37160184e-02    5.00000000e-02    5.00000000e-02   -6.95007745e-03   -1.23641144e-02    0.00000000e+00     -2
    181   -5.32268293e-02   -1.44987066e+00    5.00000000e-02    5.00000000e-02   -1.48407527e-03   -4.40014642e-03    0.00000000e+00     -4
    182   -1.37942046e+00   -5.36526529e-01    5.00000000e-02    5.00000000e-02    1.98508848e-02   -2.42639735e-02    0.00000000e+00     -4
    183    1.13227023e+00   -9.21239891e-02    5.00000000e-02    5.00000000e-02   -1.31636523e-02   -1.06490449e-02    0.00000000e+00     -3
    184    1.35849530e+00   -1.33700980e+00    5.00000000e-02    5.00000000e-02   -9.82731082e-03    2.62514657e-03    0.00000000e+00     -4
    185   -1.49551578e+00    4.06283591e-01    5.00000000e-02    5.00000000e-02    2.79683309e-03    2.16893601e-02    0.00000000e+00     -1
    186   -4.02547505e-01    1.01847635e+00    5.00000000e-02    5.00000000e-02   -2.31923545e-02   -2.22499592e-02    0.00000000e+00     -1
    187    4.12875081e-01    5.15913622e-01    5.00000000e-02    5.00000000e-02   -2.09187834e-02   -1.29574187e-02    0.00000000e+00     -1
    188   -8.88696125e-01   -9.03931120e-01    5.00000000e-02    5.00000000e-02   -1.50438895e-03   -1.00147019e-02    0.00000000e+00     -4
    189    8.74771215e-01   -1.13020083e+00    5.00000000e-02    5.00000000e-02    1.76104447e-02   -8.33045284e-04    0.00000000e+00     -4
    190   -6.66479521e-02   -4.01880413e-01    5.00000000e-02    5.00000000e-02    7.99520722e-04    2.15174516e-02    0.00000000e+00     -4
    191    1.47404827e+00   -2.78528909e-01    5.00000000e-02    5.00000000e-02    1.59310577e-02   -4.21609887e-03    0.00000000e+00     -3
    192    7.09164178e-01   -6.32616168e-01    5.00000000e-02    5.00000000e-02    4.89982440e-03   -1.89709346e-02    0.00000000e+00     -4
    193    8.22530293e-01   -1.03813720e+00    5.00000000e-02    5.00000000e-02   -1.18413570e-02   -1.21396772e-02    0.00000000e+00     -4
    194   -1.47490571e-01    1.59325549e+00    5.00000000e-02    5.00000000e-02    7.26306282e-03   -7.87197800e-03    0.00000000e+00     -1
    195    2.35668705e-01    2.07497283e-01    5.00000000e-02    5.00000000e-02   -1.68755628e-02    1.05827572e-02    0.00000000e+00     -2
