     id                xc                yc                zc                ra                vx                vy                vz     ct
     17    1.25000000e-01   -3.13995766e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     18    2.08333333e-01   -3.13995766e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     19    2.91666667e-01   -3.13995766e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     20    3.75000000e-01   -3.13995766e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     21    4.58333333e-01   -3.13995766e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     22   -5.00000000e-01   -2.41826982e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     23   -4.16666667e-01   -2.41826982e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     24   -2.50000000e-01   -2.41826982e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     25   -1.66666667e-01   -2.41826982e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     26    1.66666667e-01   -2.41826982e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     27    3.33333333e-01   -2.41826982e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     28   -4.58333333e-01   -1.69658199e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     29   -3.75000000e-01   -1.69658199e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     30   -2.91666667e-01   -1.69658199e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     31    4.16666667e-02   -1.69658199e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     32    1.25000000e-01   -1.69658199e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     33    2.91666667e-01   -1.69658199e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     34    3.75000000e-01   -1.69658199e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     35    4.58333333e-01   -1.69658199e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     36   -5.00000000e-01   -9.74894151e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     37   -8.33333333e-02   -9.74894151e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     38    1.66666667e-01   -9.74894151e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     39    2.50000000e-01   -9.74894151e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     40    3.33333333e-01   -9.74894151e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     41   -2.08333333e-01   -2.53206314e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     42    4.16666667e-02   -2.53206314e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     43    2.91666667e-01   -2.53206314e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     44    4.58333333e-01   -2.53206314e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     45   -4.16666667e-01    4.68481522e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     46   -3.33333333e-01    4.68481522e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     47   -1.66666667e-01    4.68481522e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     48    8.33333333e-02    4.68481522e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     49    3.33333333e-01    4.68481522e-02   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     50   -2.91666667e-01    1.19016936e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     51    4.16666667e-02    1.19016936e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     52    2.08333333e-01    1.19016936e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     53   -4.16666667e-01    1.91185720e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     54   -3.33333333e-01    1.91185720e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     55   -1.66666667e-01    1.91185720e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     56   -8.33333333e-02    1.91185720e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     57    8.33333333e-02    1.91185720e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     58   -3.75000000e-01    2.63354503e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     59   -2.91666667e-01    2.63354503e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     60   -1.25000000e-01    2.63354503e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     61   -4.16666667e-02    2.63354503e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     62    4.16666667e-02    2.63354503e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     63    2.91666667e-01    2.63354503e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     64    3.75000000e-01    2.63354503e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     65   -3.33333333e-01    3.35523287e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     66   -2.50000000e-01    3.35523287e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     67   -1.66666667e-01    3.35523287e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     68   -8.32667268e-17    3.35523287e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     69    8.33333333e-02    3.35523287e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     70    2.50000000e-01    3.35523287e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     71    3.33333333e-01    3.35523287e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     72   -2.91666667e-01    4.07692070e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     73    4.16666667e-02    4.07692070e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     74    1.25000000e-01    4.07692070e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     75    2.08333333e-01    4.07692070e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     76    3.75000000e-01    4.07692070e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     77    4.58333333e-01    4.07692070e-01   -4.16666667e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     78   -4.16666667e-01   -4.34277072e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     79   -3.33333333e-01   -4.34277072e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     80   -8.33333333e-02   -4.34277072e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     81    8.33333333e-02   -4.34277072e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     82    1.66666667e-01   -4.34277072e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     83    4.16666667e-01   -4.34277072e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     84   -3.75000000e-01   -3.62108288e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     85   -2.91666667e-01   -3.62108288e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     86   -2.08333333e-01   -3.62108288e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     87   -1.25000000e-01   -3.62108288e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     88    4.16666667e-02   -3.62108288e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     89    1.25000000e-01   -3.62108288e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     90   -4.16666667e-01   -2.89939505e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     91   -3.33333333e-01   -2.89939505e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     92   -8.33333333e-02   -2.89939505e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     93   -2.77555756e-17   -2.89939505e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     94    8.33333333e-02   -2.89939505e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     95    1.66666667e-01   -2.89939505e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     96    2.50000000e-01   -2.89939505e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     97    4.16666667e-01   -2.89939505e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     98    5.00000000e-01   -2.89939505e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
     99   -2.08333333e-01   -2.17770721e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    100   -1.25000000e-01   -2.17770721e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    101   -4.16666667e-02   -2.17770721e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    102    2.08333333e-01   -2.17770721e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    103   -4.16666667e-01   -1.45601938e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    104   -3.33333333e-01   -1.45601938e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    105   -1.66666667e-01   -1.45601938e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    106   -8.33333333e-02   -1.45601938e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    107   -2.77555756e-17   -1.45601938e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    108    1.66666667e-01   -1.45601938e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    109    3.33333333e-01   -1.45601938e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    110    4.16666667e-01   -1.45601938e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    111   -1.25000000e-01   -7.34331539e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    112   -4.16666667e-02   -7.34331539e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    113    4.16666667e-02   -7.34331539e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    114    1.25000000e-01   -7.34331539e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    115    2.08333333e-01   -7.34331539e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    116    3.75000000e-01   -7.34331539e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    117   -4.16666667e-01   -1.26437022e-03   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    118   -3.33333333e-01   -1.26437022e-03   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    119   -2.50000000e-01   -1.26437022e-03   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    120   -1.66666667e-01   -1.26437022e-03   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    121   -8.33333333e-02   -1.26437022e-03   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    122   -2.77555756e-17   -1.26437022e-03   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    123    8.33333333e-02   -1.26437022e-03   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    124    1.66666667e-01   -1.26437022e-03   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    125    3.33333333e-01   -1.26437022e-03   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    126   -4.58333333e-01    7.09044134e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    127   -3.75000000e-01    7.09044134e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    128   -2.91666667e-01    7.09044134e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    129    4.16666667e-02    7.09044134e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    130    1.25000000e-01    7.09044134e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    131    2.08333333e-01    7.09044134e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    132    3.75000000e-01    7.09044134e-02   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    133   -4.16666667e-01    1.43073197e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    134   -3.33333333e-01    1.43073197e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    135   -2.50000000e-01    1.43073197e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    136   -1.66666667e-01    1.43073197e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    137   -4.58333333e-01    2.15241981e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    138   -3.75000000e-01    2.15241981e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    139   -2.91666667e-01    2.15241981e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    140   -1.25000000e-01    2.15241981e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    141    2.08333333e-01    2.15241981e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    142    2.91666667e-01    2.15241981e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    143    3.75000000e-01    2.15241981e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    144    4.58333333e-01    2.15241981e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    145   -4.16666667e-01    2.87410764e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    146   -3.33333333e-01    2.87410764e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    147   -2.50000000e-01    2.87410764e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    148    8.33333333e-02    2.87410764e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    149    1.66666667e-01    2.87410764e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    150    2.50000000e-01    2.87410764e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    151   -4.58333333e-01    3.59579548e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    152   -3.75000000e-01    3.59579548e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    153   -1.25000000e-01    3.59579548e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    154    4.16666667e-02    3.59579548e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    155    1.25000000e-01    3.59579548e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    156    3.75000000e-01    3.59579548e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    157   -3.33333333e-01    4.31748332e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    158   -2.50000000e-01    4.31748332e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    159   -2.77555756e-17    4.31748332e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    160    8.33333333e-02    4.31748332e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    161    1.66666667e-01    4.31748332e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    162    2.50000000e-01    4.31748332e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    163    3.33333333e-01    4.31748332e-01   -3.48625285e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    164   -4.58333333e-01   -4.58333333e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    165   -2.08333333e-01   -4.58333333e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    166   -4.16666667e-02   -4.58333333e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    167    4.16666667e-02   -4.58333333e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    168    1.25000000e-01   -4.58333333e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    169    3.75000000e-01   -4.58333333e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    170    4.58333333e-01   -4.58333333e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    171   -3.33333333e-01   -3.86164550e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    172   -1.66666667e-01   -3.86164550e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    173   -8.33333333e-02   -3.86164550e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    174   -8.32667268e-17   -3.86164550e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    175    8.33333333e-02   -3.86164550e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    176    1.66666667e-01   -3.86164550e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    177    4.16666667e-01   -3.86164550e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    178   -4.58333333e-01   -3.13995766e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    179   -2.91666667e-01   -3.13995766e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    180   -2.08333333e-01   -3.13995766e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    181   -1.25000000e-01   -3.13995766e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    182    1.25000000e-01   -3.13995766e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    183    2.91666667e-01   -3.13995766e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    184    3.75000000e-01   -3.13995766e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    185   -3.33333333e-01   -2.41826982e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    186   -1.66666667e-01   -2.41826982e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    187   -8.32667268e-17   -2.41826982e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    188    4.16666667e-01   -2.41826982e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    189   -4.58333333e-01   -1.69658199e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    190   -3.75000000e-01   -1.69658199e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    191   -2.91666667e-01   -1.69658199e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    192   -4.16666667e-02   -1.69658199e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    193    4.16666667e-02   -1.69658199e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
    194    2.91666667e-01   -1.69658199e-01   -2.80583903e-01    4.16666667e-02    0.00000000e+00    0.00000000e+00    0.00000000e+00     -1
