u_a p_y
0  0
0.0144299023121  0.204259042734
0.0189999245653  0.255952928752
0.021638630106  0.302505186135
0.0268579564742  0.35936483989
0.0314528721759  0.42659223777
0.0451504922114  0.573907139894
0.0568794553615  0.692780145589
0.0828433221439  0.894233017765
0.100924263569  0.976740466941
0.108666126051  1.00766265606
0.117690001132  1.03856070607
0.141506807981  1.10024818014
0.163384000302  1.15161618828
0.176237317542  1.17208614642
0.193598423415  1.20541621092
0.217377890092  1.24380341719
0.238580884849  1.27447214574
0.264911929997  1.30504431788
0.295084864029  1.33295515408
0.325882208728  1.35049824614
0.35475653453  1.36807754686
0.383622562517  1.3804790103
0.414407460491  1.39025534643
0.444543054351  1.39486591483
0.478528834911  1.40199298457
0.525326443631  1.40370082601
